customer_id,customer_name,customer_segment,product_id,product_name,product_category,product_subcategory,product_manufacturer,order_details_id,order_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode
68,Barry Französisch,Corporate,1608,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,Other,9656,US-2018-124779,5,0.2,15,0.34,46,9/8/2018,Arlington,Texas,Central,United States,76017,9/11/2018,First Class
68,Barry Französisch,Corporate,738,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,Global,9657,US-2018-124779,5,0.3,-40,-0.19,213,9/8/2018,Arlington,Texas,Central,United States,76017,9/11/2018,First Class
68,Barry Französisch,Corporate,402,Canon PC-428 Personal Copier,Technology,Copiers,Canon,9658,US-2018-124779,2,0.2,108,0.34,320,9/8/2018,Arlington,Texas,Central,United States,76017,9/11/2018,First Class
47,Anne McFarland,Consumer,427,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Chromcraft,9659,US-2018-124821,4,0,148,0.17,871,6/25/2018,Seattle,Washington,West,United States,98115,6/29/2018,Second Class
487,Maria Etezadi,Home Office,858,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,Hoover,9660,US-2018-124926,6,0.8,-25,-2.65,9,11/13/2018,Houston,Texas,Central,United States,77095,11/18/2018,Second Class
536,Michelle Moray,Consumer,364,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,Other,9661,US-2018-124968,7,0.5,-567,-0.74,766,9/8/2018,Chicago,Illinois,Central,United States,60610,9/13/2018,Second Class
576,Nona Balk,Corporate,1518,Stockwell Push Pins,Office Supplies,Fasteners,Stockwell,9662,US-2018-125213,3,0,2,0.33,7,12/11/2018,Paterson,New Jersey,East,United States,7501,12/13/2018,First Class
457,Lena Cacioppo,Consumer,1821,Xerox 217,Office Supplies,Paper,Xerox,9663,US-2018-125647,4,0.2,7,0.35,21,9/23/2018,Chicago,Illinois,Central,United States,60653,9/28/2018,Standard Class
457,Lena Cacioppo,Consumer,1230,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox,9664,US-2018-125647,2,0.2,-9,-0.23,40,9/23/2018,Chicago,Illinois,Central,United States,60653,9/28/2018,Standard Class
457,Lena Cacioppo,Consumer,614,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Euro Pro,9665,US-2018-125647,6,0.8,-198,-2.7,73,9/23/2018,Chicago,Illinois,Central,United States,60653,9/28/2018,Standard Class
201,Darrin Sayre,Home Office,1792,Xerox 1992,Office Supplies,Paper,Xerox,9666,US-2018-125717,3,0.2,5,0.36,14,9/28/2018,Aurora,Colorado,West,United States,80013,10/1/2018,First Class
201,Darrin Sayre,Home Office,481,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,Dana,9667,US-2018-125717,1,0.2,3,0.1,33,9/28/2018,Aurora,Colorado,West,United States,80013,10/1/2018,First Class
201,Darrin Sayre,Home Office,978,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,Other,9668,US-2018-125717,2,0.2,1,0.02,54,9/28/2018,Aurora,Colorado,West,United States,80013,10/1/2018,First Class
201,Darrin Sayre,Home Office,685,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,GBC,9669,US-2018-125717,4,0.7,-59,-0.77,77,9/28/2018,Aurora,Colorado,West,United States,80013,10/1/2018,First Class
201,Darrin Sayre,Home Office,776,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,Gould Plastics,9670,US-2018-125717,2,0.2,-29,-0.2,147,9/28/2018,Aurora,Colorado,West,United States,80013,10/1/2018,First Class
201,Darrin Sayre,Home Office,953,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Kensington,9671,US-2018-125717,2,0.2,26,0.13,210,9/28/2018,Aurora,Colorado,West,United States,80013,10/1/2018,First Class
260,Emily Phan,Consumer,1690,Xerox 1899,Office Supplies,Paper,Xerox,9672,US-2018-125808,2,0,6,0.49,12,11/12/2018,Los Angeles,California,West,United States,90032,11/15/2018,Second Class
129,Carlos Soltero,Consumer,1442,Self-Adhesive Removable Labels,Office Supplies,Labels,Other,9673,US-2018-126053,3,0,5,0.48,9,12/5/2018,New York City,New York,East,United States,10024,12/8/2018,First Class
129,Carlos Soltero,Consumer,1047,Magnifier Swing Arm Lamp,Furniture,Furnishings,Other,9674,US-2018-126053,2,0,11,0.26,42,12/5/2018,New York City,New York,East,United States,10024,12/8/2018,First Class
238,Dorothy Wardle,Corporate,1431,Sauder Cornerstone Collection Library,Furniture,Bookcases,Sauder,9675,US-2018-126060,8,0.2,-32,-0.16,198,4/14/2018,Fayetteville,North Carolina,South,United States,28314,4/18/2018,Standard Class
288,Fred Chung,Corporate,1822,Xerox 218,Office Supplies,Paper,Xerox,9676,US-2018-126081,1,0.2,2,0.35,5,6/29/2018,Mesquite,Texas,Central,United States,75150,7/4/2018,Standard Class
163,Chuck Sachs,Consumer,1619,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,Westinghouse,9677,US-2018-126179,1,0,6,0.23,24,7/3/2018,Columbus,Georgia,South,United States,31907,7/7/2018,Standard Class
163,Chuck Sachs,Consumer,1322,Pyle PMP37LED,Technology,Phones,Pyle,9678,US-2018-126179,3,0,78,0.27,288,7/3/2018,Columbus,Georgia,South,United States,31907,7/7/2018,Standard Class
624,Raymond Messe,Consumer,1292,Poly String Tie Envelopes,Office Supplies,Envelopes,Poly,9679,US-2018-127292,1,0,1,0.47,2,1/19/2018,Burlington,Vermont,East,United States,,1/23/2018,Standard Class
624,Raymond Messe,Consumer,1671,Xerox 1881,Office Supplies,Paper,Xerox,9680,US-2018-127292,1,0,6,0.47,12,1/19/2018,Burlington,Vermont,East,United States,,1/23/2018,Standard Class
624,Raymond Messe,Consumer,1702,Xerox 191,Office Supplies,Paper,Xerox,9681,US-2018-127292,4,0,38,0.47,80,1/19/2018,Burlington,Vermont,East,United States,,1/23/2018,Standard Class
624,Raymond Messe,Consumer,172,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,Avanti,9682,US-2018-127292,3,0,152,0.28,543,1/19/2018,Burlington,Vermont,East,United States,,1/23/2018,Standard Class
172,Clytie Kelty,Consumer,680,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,GBC,9683,US-2018-127341,4,0.8,-21,-1.7,12,1/29/2018,Chicago,Illinois,Central,United States,60653,2/2/2018,Standard Class
734,Tamara Willingham,Home Office,1793,Xerox 1993,Office Supplies,Paper,Xerox,9684,US-2018-127719,1,0,3,0.49,6,7/21/2018,Plainfield,New Jersey,East,United States,7060,7/25/2018,Standard Class
491,Maribeth Yedwab,Corporate,1070,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,Other,9685,US-2018-128118,3,0.7,-8,-0.67,12,11/24/2018,Memphis,Tennessee,South,United States,38109,12/1/2018,Standard Class
491,Maribeth Yedwab,Corporate,1256,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,Peel & Seel,9686,US-2018-128118,7,0.2,24,0.38,65,11/24/2018,Memphis,Tennessee,South,United States,38109,12/1/2018,Standard Class
254,Elizabeth Moffitt,Corporate,1023,Logitech MX Performance Wireless Mouse,Technology,Accessories,Logitech,9687,US-2018-128398,4,0,59,0.37,160,5/2/2018,Los Angeles,California,West,United States,90049,5/5/2018,Second Class
522,Michael Chen,Consumer,719,GBC VeloBinder Manual Binding System,Office Supplies,Binders,GBC,9688,US-2018-128447,1,0.2,10,0.35,29,11/10/2018,Pasco,Washington,West,United States,99301,11/17/2018,Standard Class
522,Michael Chen,Consumer,612,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,Eureka,9689,US-2018-128447,5,0,112,0.28,401,11/10/2018,Pasco,Washington,West,United States,99301,11/17/2018,Standard Class
462,Linda Southworth,Corporate,1601,V7 USB Numeric Keypad,Technology,Accessories,Other,9690,US-2018-128832,2,0,5,0.07,70,4/24/2018,Providence,Rhode Island,East,United States,2908,4/27/2018,First Class
627,Ricardo Sperren,Corporate,1799,Xerox 1999,Office Supplies,Paper,Xerox,9691,US-2018-128951,2,0,6,0.48,13,7/15/2018,Suffolk,Virginia,South,United States,23434,7/17/2018,First Class
627,Ricardo Sperren,Corporate,292,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,Belkin,9692,US-2018-128951,3,0,50,0.28,180,7/15/2018,Suffolk,Virginia,South,United States,23434,7/17/2018,First Class
627,Ricardo Sperren,Corporate,827,Hon 5100 Series Wood Tables,Furniture,Tables,Hon,9693,US-2018-128951,3,0,157,0.18,873,7/15/2018,Suffolk,Virginia,South,United States,23434,7/17/2018,First Class
105,Brendan Murry,Corporate,419,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina,9694,US-2018-129203,4,0.2,-44,-0.23,195,4/17/2018,Chicago,Illinois,Central,United States,60653,4/22/2018,Standard Class
42,Ann Steele,Home Office,181,Avery 474,Office Supplies,Labels,Avery,9695,US-2018-129224,2,0.2,2,0.36,5,3/17/2018,Knoxville,Tennessee,South,United States,37918,3/23/2018,Standard Class
355,Jasper Cacioppo,Consumer,1540,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,Tenex,9696,US-2018-129441,3,0,2,0.05,48,9/7/2018,Los Angeles,California,West,United States,90032,9/11/2018,Standard Class
285,Frank Merwin,Home Office,1671,Xerox 1881,Office Supplies,Paper,Xerox,9697,US-2018-129777,2,0,12,0.47,25,7/3/2018,Quincy,Massachusetts,East,United States,2169,7/9/2018,Standard Class
285,Frank Merwin,Home Office,1580,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,Other,9698,US-2018-129777,10,0,93,0.36,259,7/3/2018,Quincy,Massachusetts,East,United States,2169,7/9/2018,Standard Class
669,Sample Company A,Home Office,692,GBC Instant Report Kit,Office Supplies,Binders,GBC,9699,US-2018-130603,9,0.8,-17,-1.5,12,9/30/2018,Arlington,Texas,Central,United States,76017,10/6/2018,Standard Class
614,Phillip Flathmann,Consumer,352,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,Boston,9700,US-2018-130687,1,0,7,0.28,26,9/7/2018,Edmonds,Washington,West,United States,98026,9/10/2018,First Class
614,Phillip Flathmann,Consumer,497,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,DAX,9701,US-2018-130687,4,0,35,0.43,81,9/7/2018,Edmonds,Washington,West,United States,98026,9/10/2018,First Class
614,Phillip Flathmann,Consumer,972,Konftel 250 Conference phone - Charcoal black,Technology,Phones,Other,9702,US-2018-130687,2,0.2,34,0.08,456,9/7/2018,Edmonds,Washington,West,United States,98026,9/10/2018,First Class
648,Roland Fjeld,Consumer,698,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC,9703,US-2018-130953,2,0,16,0.49,33,7/29/2018,Oklahoma City,Oklahoma,Central,United States,73120,8/3/2018,Standard Class
648,Roland Fjeld,Consumer,815,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Holmes,9704,US-2018-130953,2,0,61,0.44,138,7/29/2018,Oklahoma City,Oklahoma,Central,United States,73120,8/3/2018,Standard Class
648,Roland Fjeld,Consumer,1213,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,Office Star,9705,US-2018-130953,3,0,73,0.24,303,7/29/2018,Oklahoma City,Oklahoma,Central,United States,73120,8/3/2018,Standard Class
648,Roland Fjeld,Consumer,1176,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,Nortel,9706,US-2018-130953,3,0,134,0.29,462,7/29/2018,Oklahoma City,Oklahoma,Central,United States,73120,8/3/2018,Standard Class
125,Carl Ludwig,Consumer,1347,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,REDIFORM,9707,US-2018-131583,6,0.2,15,0.38,40,6/10/2018,Philadelphia,Pennsylvania,East,United States,19143,6/10/2018,Same Day
293,Gary Hansen,Home Office,551,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,Eldon,9708,US-2018-131849,1,0,2,0.44,5,6/6/2018,San Francisco,California,West,United States,94122,6/10/2018,Standard Class
293,Gary Hansen,Home Office,1514,Sterilite Show Offs Storage Containers,Office Supplies,Storage,Sterilite,9709,US-2018-131849,5,0,0,0.0,26,6/6/2018,San Francisco,California,West,United States,94122,6/10/2018,Standard Class
515,Max Jones,Consumer,323,BIC Brite Liner Highlighters,Office Supplies,Art,BIC,9710,US-2018-131961,4,0.2,4,0.28,13,12/8/2018,Philadelphia,Pennsylvania,East,United States,19140,12/11/2018,First Class
515,Max Jones,Consumer,911,iHome FM Clock Radio with Lightning Dock,Technology,Phones,Other,9711,US-2018-131961,2,0.4,-21,-0.25,84,12/8/2018,Philadelphia,Pennsylvania,East,United States,19140,12/11/2018,First Class
584,Parhena Norris,Home Office,205,Avery 496,Office Supplies,Labels,Avery,9712,US-2018-132031,1,0.2,1,0.35,3,4/23/2018,Clarksville,Tennessee,South,United States,37042,4/27/2018,Standard Class
584,Parhena Norris,Home Office,1058,Maxell 4.7GB DVD-R,Technology,Accessories,Maxell,9713,US-2018-132031,2,0.2,12,0.26,45,4/23/2018,Clarksville,Tennessee,South,United States,37042,4/27/2018,Standard Class
584,Parhena Norris,Home Office,1541,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Tenex,9714,US-2018-132031,3,0.2,-12,-0.15,78,4/23/2018,Clarksville,Tennessee,South,United States,37042,4/27/2018,Standard Class
584,Parhena Norris,Home Office,1191,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan,9715,US-2018-132031,4,0.2,-15,-0.04,387,4/23/2018,Clarksville,Tennessee,South,United States,37042,4/27/2018,Standard Class
61,Arthur Prichep,Consumer,296,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Belkin,9716,US-2018-132059,2,0.2,1,0.01,48,9/23/2018,Fort Collins,Colorado,West,United States,80525,9/29/2018,Standard Class
61,Arthur Prichep,Consumer,170,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic,9717,US-2018-132059,2,0.7,-241,-1.33,181,9/23/2018,Fort Collins,Colorado,West,United States,80525,9/29/2018,Standard Class
526,Michael Kennedy,Corporate,1520,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,Storex,9718,US-2018-132206,7,0.8,-9,-1.5,6,6/16/2018,Chicago,Illinois,Central,United States,60653,6/21/2018,Standard Class
233,Don Jones,Corporate,1408,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk,9719,US-2018-132220,6,0.2,-11,-0.18,62,11/12/2018,Tempe,Arizona,West,United States,85281,11/16/2018,Standard Class
231,Dianna Wilson,Home Office,328,Binding Machine Supplies,Office Supplies,Binders,Other,9720,US-2018-132297,2,0,28,0.48,58,5/27/2018,Louisville,Kentucky,South,United States,40214,6/2/2018,Standard Class
231,Dianna Wilson,Home Office,775,Google Nexus 5,Technology,Phones,Other,9721,US-2018-132297,3,0,135,0.25,540,5/27/2018,Louisville,Kentucky,South,United States,40214,6/2/2018,Standard Class
215,Dean percer,Home Office,312,Bevis Boat-Shaped Conference Table,Furniture,Tables,Bevis,9722,US-2018-132381,2,0.4,-84,-0.27,315,8/22/2018,Philadelphia,Pennsylvania,East,United States,19143,8/24/2018,First Class
151,Christina DeMoss,Consumer,326,Binder Clips by OIC,Office Supplies,Fasteners,OIC,9723,US-2018-132444,2,0,1,0.48,3,11/18/2018,Seattle,Washington,West,United States,98105,11/21/2018,First Class
151,Christina DeMoss,Consumer,1631,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Wilson Jones,9724,US-2018-132444,2,0.2,3,0.35,8,11/18/2018,Seattle,Washington,West,United States,98105,11/21/2018,First Class
151,Christina DeMoss,Consumer,636,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Fellowes,9725,US-2018-132444,3,0,10,0.1,96,11/18/2018,Seattle,Washington,West,United States,98105,11/21/2018,First Class
151,Christina DeMoss,Consumer,913,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Imation,9726,US-2018-132444,4,0,54,0.41,133,11/18/2018,Seattle,Washington,West,United States,98105,11/21/2018,First Class
151,Christina DeMoss,Consumer,583,Eldon Portable Mobile Manager,Office Supplies,Storage,Eldon,9727,US-2018-132444,6,0,46,0.27,170,11/18/2018,Seattle,Washington,West,United States,98105,11/21/2018,First Class
418,Karen Ferguson,Home Office,322,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,BIC,9728,US-2018-132675,3,0,5,0.39,13,9/24/2018,Sandy Springs,Georgia,South,United States,30328,9/28/2018,Standard Class
418,Karen Ferguson,Home Office,280,Barrel Sharpener,Office Supplies,Art,Other,9729,US-2018-132675,4,0,4,0.26,14,9/24/2018,Sandy Springs,Georgia,South,United States,30328,9/28/2018,Standard Class
418,Karen Ferguson,Home Office,1442,Self-Adhesive Removable Labels,Office Supplies,Labels,Other,9730,US-2018-132675,5,0,8,0.48,16,9/24/2018,Sandy Springs,Georgia,South,United States,30328,9/28/2018,Standard Class
418,Karen Ferguson,Home Office,1544,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,Tenex,9731,US-2018-132675,1,0,4,0.25,16,9/24/2018,Sandy Springs,Georgia,South,United States,30328,9/28/2018,Standard Class
418,Karen Ferguson,Home Office,1279,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,Plantronics,9732,US-2018-132675,2,0,25,0.28,90,9/24/2018,Sandy Springs,Georgia,South,United States,30328,9/28/2018,Standard Class
647,Roger Demir,Consumer,1631,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Wilson Jones,9733,US-2018-132927,7,0.7,-8,-0.73,11,12/9/2018,Philadelphia,Pennsylvania,East,United States,19134,12/15/2018,Standard Class
598,Paul Van Hugh,Home Office,625,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,Executive Impressions,9734,US-2018-133081,1,0,12,0.44,27,3/11/2018,Cambridge,Massachusetts,East,United States,2138,3/15/2018,Standard Class
598,Paul Van Hugh,Home Office,1081,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,9735,US-2018-133081,4,0,25,0.39,64,3/11/2018,Cambridge,Massachusetts,East,United States,2138,3/15/2018,Standard Class
236,Dorothy Badders,Corporate,239,Avery Durable Poly Binders,Office Supplies,Binders,Avery,9736,US-2018-133200,10,0.8,-19,-1.7,11,5/6/2018,Fort Worth,Texas,Central,United States,76106,5/11/2018,Standard Class
236,Dorothy Badders,Corporate,1437,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,Sauder,9737,US-2018-133200,7,0.32,-119,-0.19,623,5/6/2018,Fort Worth,Texas,Central,United States,76106,5/11/2018,Standard Class
236,Dorothy Badders,Corporate,658,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,Fellowes,9738,US-2018-133200,5,0.2,-58,-0.08,773,5/6/2018,Fort Worth,Texas,Central,United States,76106,5/11/2018,Standard Class
100,Bradley Drucker,Consumer,1513,Sterilite Officeware Hinged File Box,Office Supplies,Storage,Sterilite,9739,US-2018-133312,1,0,3,0.27,10,11/25/2018,San Francisco,California,West,United States,94122,11/29/2018,Standard Class
100,Bradley Drucker,Consumer,1435,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,Sauder,9740,US-2018-133312,3,0.15,-30,-0.08,359,11/25/2018,San Francisco,California,West,United States,94122,11/29/2018,Standard Class
52,Anthony Jacobs,Corporate,1215,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,Other,9741,US-2018-133361,2,0,1,0.29,4,5/14/2018,Baltimore,Maryland,East,United States,21215,5/17/2018,First Class
52,Anthony Jacobs,Corporate,1304,Prang Colored Pencils,Office Supplies,Art,Prang,9742,US-2018-133361,5,0,7,0.45,15,5/14/2018,Baltimore,Maryland,East,United States,21215,5/17/2018,First Class
52,Anthony Jacobs,Corporate,540,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Other,9743,US-2018-133361,5,0,9,0.25,37,5/14/2018,Baltimore,Maryland,East,United States,21215,5/17/2018,First Class
52,Anthony Jacobs,Corporate,215,Avery 505,Office Supplies,Labels,Avery,9744,US-2018-133361,5,0,37,0.5,74,5/14/2018,Baltimore,Maryland,East,United States,21215,5/17/2018,First Class
52,Anthony Jacobs,Corporate,296,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Belkin,9745,US-2018-133361,3,0,19,0.21,90,5/14/2018,Baltimore,Maryland,East,United States,21215,5/17/2018,First Class
52,Anthony Jacobs,Corporate,1206,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Office Star,9746,US-2018-133361,2,0,24,0.09,262,5/14/2018,Baltimore,Maryland,East,United States,21215,5/17/2018,First Class
189,Dan Campbell,Consumer,4,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,Other,9747,US-2018-133781,3,0.2,13,0.34,38,6/22/2018,Miami,Florida,South,United States,33178,6/23/2018,First Class
27,Allen Rosenblatt,Corporate,1201,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,Office Impressions,9748,US-2018-134481,7,0.3,-298,-0.2,1488,8/27/2018,Franklin,Massachusetts,East,United States,2038,9/1/2018,Standard Class
682,Scot Wooten,Consumer,755,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Global,9749,US-2018-134642,2,0.2,-22,-0.11,197,2/25/2018,Greenville,North Carolina,South,United States,27834,3/1/2018,Standard Class
682,Scot Wooten,Consumer,391,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Bush,9750,US-2018-134642,5,0.2,6,0.03,232,2/25/2018,Greenville,North Carolina,South,United States,27834,3/1/2018,Standard Class
321,Harold Ryan,Corporate,798,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,Hewlett-Packard,9751,US-2018-135013,5,0.2,840,0.35,2400,7/24/2018,Huntington Beach,California,West,United States,92646,7/24/2018,Same Day
640,Rob Lucas,Consumer,1741,Xerox 1945,Office Supplies,Paper,Xerox,9752,US-2018-135062,7,0.2,83,0.36,230,8/31/2018,Fayetteville,North Carolina,South,United States,28314,9/4/2018,Second Class
154,Christine Kargatis,Home Office,1508,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,9753,US-2018-135230,1,0,3,0.39,8,9/1/2018,Seattle,Washington,West,United States,98103,9/7/2018,Standard Class
410,Justin Ellison,Corporate,572,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,9754,US-2018-135503,2,0,4,0.29,15,12/10/2018,North Charleston,South Carolina,South,United States,29406,12/15/2018,Standard Class
592,Paul Gonzalez,Consumer,1836,Xerox 230,Office Supplies,Paper,Xerox,9755,US-2018-135986,5,0,16,0.48,32,6/20/2018,Richmond,Virginia,South,United States,23223,6/27/2018,Standard Class
592,Paul Gonzalez,Consumer,340,BlackBerry Q10,Technology,Phones,Other,9756,US-2018-135986,4,0,126,0.25,504,6/20/2018,Richmond,Virginia,South,United States,23223,6/27/2018,Standard Class
218,Debra Catini,Consumer,500,DAX Wood Document Frame.,Furniture,Furnishings,DAX,9757,US-2018-136189,6,0,26,0.31,82,12/7/2018,Richmond,Virginia,South,United States,23223,12/11/2018,Standard Class
789,Xylona Preis,Consumer,356,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,Boston,9758,US-2018-136679,2,0.2,5,0.1,45,11/14/2018,Pasadena,Texas,Central,United States,77506,11/18/2018,Standard Class
789,Xylona Preis,Consumer,1601,V7 USB Numeric Keypad,Technology,Accessories,Other,9759,US-2018-136679,6,0.2,-27,-0.16,168,11/14/2018,Pasadena,Texas,Central,United States,77506,11/18/2018,Standard Class
373,Jim Epp,Corporate,35,Acco 3-Hole Punch,Office Supplies,Binders,Acco,9760,US-2018-136707,4,0.2,5,0.35,14,11/12/2018,Los Angeles,California,West,United States,90036,11/15/2018,First Class
573,Nicole Hansen,Corporate,26,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,3M,9761,US-2018-136721,2,0,71,0.26,274,4/8/2018,Oak Park,Michigan,Central,United States,48237,4/12/2018,Standard Class
573,Nicole Hansen,Corporate,1042,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Luxo,9762,US-2018-136721,3,0,80,0.26,307,4/8/2018,Oak Park,Michigan,Central,United States,48237,4/12/2018,Standard Class
12,Alan Dominguez,Home Office,1712,Xerox 1919,Office Supplies,Paper,Xerox,9763,US-2018-136784,4,0,80,0.49,164,4/30/2018,San Francisco,California,West,United States,94122,5/5/2018,Standard Class
187,Cyra Reiten,Home Office,95,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,Adams,9764,US-2018-136868,3,0,8,0.45,17,10/6/2018,New York City,New York,East,United States,10035,10/12/2018,Standard Class
187,Cyra Reiten,Home Office,1009,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,Logitech,9765,US-2018-136868,4,0,115,0.36,320,10/6/2018,New York City,New York,East,United States,10035,10/12/2018,Standard Class
187,Cyra Reiten,Home Office,1484,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,Space Solutions,9766,US-2018-136868,3,0,10,0.03,345,10/6/2018,New York City,New York,East,United States,10035,10/12/2018,Standard Class
461,Linda Cazamias,Corporate,996,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Other,9767,US-2018-137491,2,0.3,-9,-0.03,305,11/19/2018,San Angelo,Texas,Central,United States,76903,11/25/2018,Standard Class
369,Jesus Ocampo,Home Office,859,Hoover Commercial SteamVac,Office Supplies,Appliances,Hoover,9768,US-2018-138086,3,0,12,0.3,41,4/16/2018,San Francisco,California,West,United States,94109,4/20/2018,Standard Class
502,Mathew Reese,Home Office,535,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,DXL,9769,US-2018-139465,6,0.2,12,0.31,37,8/27/2018,New York City,New York,East,United States,10024,8/30/2018,First Class
502,Mathew Reese,Home Office,935,Iris Project Case,Office Supplies,Storage,Iris,9770,US-2018-139465,8,0,17,0.26,64,8/27/2018,New York City,New York,East,United States,10024,8/30/2018,First Class
502,Mathew Reese,Home Office,725,GE 30522EE2,Technology,Phones,Other,9771,US-2018-139465,3,0,101,0.29,348,8/27/2018,New York City,New York,East,United States,10024,8/30/2018,First Class
735,Tanja Norvell,Home Office,1468,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony,9772,US-2018-139577,5,0,22,0.21,105,10/1/2018,San Francisco,California,West,United States,94110,10/6/2018,Standard Class
757,Todd Sumrall,Corporate,309,Bestar Classic Bookcase,Furniture,Bookcases,Bestar,9773,US-2018-139647,7,0.7,-357,-1.7,210,5/11/2018,Phoenix,Arizona,West,United States,85023,5/13/2018,First Class
143,Charles McCrossin,Consumer,1504,Staple remover,Office Supplies,Supplies,Staple remover,9774,US-2018-139955,1,0.2,0,-0.2,2,9/28/2018,Brownsville,Texas,Central,United States,78521,9/30/2018,Second Class
